style,new_filename,artist_group,in_train,title,source,size_bytes,pixelsy,pixelsx,genre,date,artist
Romanticism,79133.jpg,train_and_test,False,Stream in Forest Winter,wikiart,604774.0,941.0,643.0,landscape,,Thomas Hill
Realism,32904.jpg,train_and_test,True,Forest Stream,wikiart,166831.0,605.0,1000.0,landscape,1870.0,Ivan Shishkin
Realism,95305.jpg,train_and_test,False,Ai-Petri,wikipedia,126679.0,605.0,1000.0,landscape,1886,Isaac Levitan
Realism,87174.jpg,train_and_test,True,Stepan Razin,wikiart,177285.0,605.0,1000.0,sketch and study,c.1903,Vasily Surikov
Realism,9325.jpg,train_and_test,True,On the terrace,wikiart,161017.0,605.0,1000.0,genre painting,1908.0,Ilya Repin
Realism,14782.jpg,train_and_test,True,In Alps,wikiart,89132.0,605.0,1000.0,landscape,1897,Isaac Levitan
Realism,90191.jpg,train_and_test,True,Stepan Razin,wikiart,175244.0,605.0,1000.0,sketch and study,c.1903,Vasily Surikov
Realism,22576.jpg,train_and_test,True,Boulders in forest,wikiart,140326.0,605.0,1000.0,landscape,,Ivan Shishkin
Realism,48217.jpg,train_and_test,True,High waters,wikiart,49514.0,605.0,1000.0,landscape,1885,Isaac Levitan
Realism,58655.jpg,train_and_test,False,Portrait of I. E. Tsvetkov,wikiart,91388.0,1000.0,605.0,portrait,1890,Vladimir Makovsky
Realism,91012.jpg,train_and_test,True,Autumn night,wikiart,174260.0,605.0,1000.0,landscape,1872,Aleksey Savrasov
Impressionism,81275.jpg,train_and_test,True,Roofs. Winter,wikipedia,149026.0,1000.0,605.0,cityscape,1876,Arkhip Kuindzhi
Realism,41293.jpg,train_and_test,True,Forest lake,wikiart,97689.0,605.0,1000.0,landscape,c.1895,Isaac Levitan
Realism,84625.jpg,train_and_test,True,Portrait of Ballet Dancer T. Karsavina,wikiart,78468.0,1000.0,605.0,sketch and study,1909.0,Valentin Serov
Romanticism,20086.jpg,train_and_test,True,Cossack,wikiart,114948.0,1000.0,605.0,portrait,1875,Konstantin Makovsky
Impressionism,58850.jpg,train_and_test,False,The Lumber Boat,wikiart,104441.0,636.0,951.0,marina,1897.0,Thomas Pollock Anshutz
Romanticism,39845.jpg,train_and_test,False,Marie Louise Sennegon,wikiart,103159.0,900.0,672.0,portrait,1831,Camille Corot
Realism,58460.jpg,train_and_test,True,Houses,wikiart,166546.0,672.0,900.0,cityscape,,Nikos Nikolaou
Realism,32257.jpg,train_and_test,False,Yerevan flowers,wikiart,193741.0,756.0,800.0,still life,1957,Martiros Saryan
Realism,100328.jpg,train_and_test,True,Still Life with Roses,wikiart,284355.0,720.0,840.0,still life,1920,Felix Vallotton 
Romanticism,5084.jpg,train_and_test,True,Benjamin Franklin,wikiart,29967.0,879.0,688.0,portrait,1782,Joseph Wright
Impressionism,33079.jpg,train_only,True,Rue de Paris with Carriages,wikiart,623691.0,665.0,909.0,cityscape,,Giuseppe de Nittis
Realism,87462.jpg,train_and_test,True,Study of a Terrified Woman,wikiart,96087.0,771.0,784.0,sketch and study,,Honore Daumier
Realism,48239.jpg,train_and_test,True,Meadow with Two Large Trees,wikiart,169022.0,662.0,913.0,landscape,1870,Camille Corot
Romanticism,56452.jpg,train_and_test,True,Intruder,wikiart,128399.0,640.0,944.0,animal painting,,James Ward 
Romanticism,63847.jpg,train_and_test,True,Landscape with Three Figures,wikiart,122968.0,640.0,944.0,genre painting,,William Collins
Impressionism,14471.jpg,train_and_test,True,Mother combing Sara's hair,wikiart,131922.0,669.0,903.0,genre painting,c.1901,Mary Cassatt
Realism,71309.jpg,train_and_test,True,Landscape with mills,wikiart,501025.0,591.0,1022.0,landscape,,Johan Hendrik Weissenbruch
Realism,60244.jpg,train_and_test,True,Pine forest ,wikiart,185781.0,604.0,1000.0,landscape,1889.0,Ivan Shishkin
Impressionism,16074.jpg,train_and_test,False,Arctic Ocean ,wikiart,86678.0,604.0,1000.0,marina,1913,Konstantin Korovin
Realism,64508.jpg,train_and_test,True,"Morning, Woman Hearding Cows",wikiart,116036.0,755.0,800.0,landscape,c.1865,Camille Corot
Impressionism,57283.jpg,train_and_test,True,A Peasant Woman On A Path Along A Canal,wikiart,225649.0,604.0,1000.0,landscape,1907.0,Cornelis Vreedenburgh
Realism,74463.jpg,train_and_test,True,Oaks,wikiart,196860.0,604.0,1000.0,landscape,,Ivan Shishkin
Romanticism,44792.jpg,train_and_test,True,Neva at night,wikiart,425385.0,604.0,1000.0,marina,1878,Lev Lagorio
Realism,25081.jpg,train_and_test,True,A Bomschuit On The Beach,wikiart,185403.0,604.0,1000.0,marina,,Johan Hendrik Weissenbruch
Realism,75084.jpg,train_and_test,True,From the banks of the Kama River near Yelabuga,wikiart,212195.0,604.0,1000.0,landscape,1885.0,Ivan Shishkin
Realism,71351.jpg,train_and_test,True,High riverbank with boat and planned bridge,wikiart,46629.0,604.0,1000.0,sketch and study,1890,Isaac Levitan
Realism,57155.jpg,train_and_test,True,Portrait of Princess Catherine Alekseevny Vasilchikova ,wikiart,65605.0,900.0,671.0,portrait,1867,Ivan Kramskoy
Romanticism,68464.jpg,train_and_test,True,The Wizard,wikiart,222194.0,1006.0,600.0,genre painting,,Edward Burne-Jones
Impressionism,35328.jpg,train_and_test,True,Children at Play,wikiart,409994.0,894.0,675.0,genre painting,1895,Maurice Prendergast
Romanticism,69586.jpg,train_and_test,True,Alice,wikiart,180655.0,534.0,1130.0,genre painting,1855,Gustave Moreau
Romanticism,6257.jpg,train_and_test,True,Fontainebleau,wikiart,212248.0,624.0,967.0,landscape,c.1824,Camille Corot
Realism,3674.jpg,train_and_test,True,The Church at Lormes,wikiart,108214.0,666.0,906.0,landscape,c.1842,Camille Corot
Realism,15021.jpg,train_and_test,True,Repast ,wikiart,297709.0,566.0,1066.0,sketch and study,1865,Vasily Perov
Impressionism,84522.jpg,train_only,True,The Yellow Screen,wikiart,253302.0,914.0,660.0,portrait,,Lilla Cabot Perry
Impressionism,49328.jpg,train_and_test,False,In the Garden,wikiart,139536.0,639.0,944.0,genre painting,1904.0,James Charles
Impressionism,9904.jpg,train_and_test,False,Coney Island From Brighton Pier,wikiart,569246.0,585.0,1031.0,cityscape,c.1880,John Henry Twachtman
Impressionism,21021.jpg,train_and_test,True,The Floor Scrapers (study),wikiart,136309.0,625.0,965.0,sketch and study,1875,Gustave Caillebotte
Impressionism,46594.jpg,train_and_test,False,Crimea,wikiart,134317.0,603.0,1000.0,landscape,c.1905,Arkhip Kuindzhi
Realism,94057.jpg,train_and_test,True,Branches,wikiart,207798.0,603.0,1000.0,landscape,,Ivan Shishkin
Realism,68972.jpg,train_and_test,True,View the village Pokrovskoye feely,wikiart,141201.0,603.0,1000.0,landscape,1893,Aleksey Savrasov
Realism,37329.jpg,train_and_test,False,The Lion and the Wolf,wikiart,78216.0,603.0,1000.0,illustration,1911.0,Valentin Serov
Realism,17528.jpg,train_and_test,True,Pine,wikipedia,146299.0,1000.0,603.0,landscape,1878,Arkhip Kuindzhi
Romanticism,34886.jpg,train_and_test,False,Between Venus and Bacchus,wikiart,232601.0,1108.0,544.0,genre painting,1882,Sir Lawrence Alma-Tadema
Impressionism,87654.jpg,train_and_test,False,Girl with Greyhound,wikiart,106816.0,923.0,653.0,portrait,1893,Berthe Morisot
Impressionism,69705.jpg,train_only,True,Study in Black,wikiart,751084.0,844.0,714.0,sketch and study,1929.0,M. F. S. 
Impressionism,59430.jpg,train_only,True,The Blue Gown ,wikiart,751084.0,844.0,714.0,portrait,1915.0,Robert Spencer
Romanticism,93732.jpg,train_and_test,True,Jewish temple in the city Leopold,wikiart,139162.0,637.0,946.0,cityscape,1860,Rudolf von Alt
Romanticism,71043.jpg,train_and_test,True,Sun River War Party ,wikiart,108576.0,602.0,1001.0,genre painting,1903.0,Charles M. Russell
Romanticism,92699.jpg,train_and_test,True,Woman Hitting Another Woman with a Shoe,wikiart,64228.0,927.0,650.0,capriccio,,Francisco Goya
Realism,87310.jpg,train_and_test,True,Shipyard in Honfleur,wikiart,815042.0,623.0,967.0,landscape,c.1823,Camille Corot
Romanticism,83064.jpg,train_and_test,True,"Black Butte, Mount Shasta",wikiart,124442.0,947.0,636.0,landscape,,Thomas Hill
Romanticism,34187.jpg,train_and_test,True,"The West Front of Clumber House, Nottinghamshire",wikiart,70526.0,638.0,944.0,landscape,,William Collins
Romanticism,47518.jpg,train_and_test,True,A Quiet Evening,wikiart,68484.0,638.0,944.0,marina,,James Webb 
Romanticism,72279.jpg,train_and_test,True,Coast Scene ,wikiart,82954.0,638.0,944.0,genre painting,1839.0,William Collins
Realism,68407.jpg,train_and_test,True,View of the Parc de Crete over Clarens,wikiart,180613.0,628.0,959.0,landscape,1874,Gustave Courbet
Romanticism,27432.jpg,train_and_test,True,Breaking Camp ,wikiart,155404.0,555.0,1085.0,genre painting,1885.0,Charles M. Russell
Romanticism,34134.jpg,train_and_test,True,"Autumn, or The Grape Harvest",wikiart,529104.0,768.0,784.0,genre painting,1787,Francisco Goya
Romanticism,1092.jpg,train_and_test,True,Landscape with seagulls,wikiart,125983.0,669.0,900.0,marina,1889,Lev Lagorio
Realism,9554.jpg,train_and_test,True,Logs by the Road,wikiart,137651.0,602.0,1000.0,landscape,1869.0,Fyodor Vasilyev
Impressionism,30526.jpg,train_and_test,True,Cafe in Yalta,wikiart,134050.0,602.0,1000.0,cityscape,1905,Konstantin Korovin
Realism,76047.jpg,train_and_test,True,Ada girl,wikiart,158756.0,1000.0,602.0,sketch and study,1882.0,Ilya Repin
Realism,94230.jpg,train_and_test,False,Barges,wikiart,67598.0,602.0,1000.0,sketch and study,c.1893,Isaac Levitan
Realism,68735.jpg,train_and_test,True,The Wolf and the Shepherds,wikiart,139442.0,602.0,1000.0,illustration,1898.0,Valentin Serov
Romanticism,98438.jpg,train_and_test,True,Peasant Carrying a Woman,wikiart,62661.0,926.0,650.0,capriccio,c.1823,Francisco Goya
Romanticism,23556.jpg,train_and_test,True,Dish of Apples and Quinces,wikiart,596874.0,708.0,850.0,still life,,David Johnson
Romanticism,49303.jpg,train_and_test,True,The Arrest of Christ,wikiart,388108.0,1065.0,565.0,religious painting,1788,Francisco Goya
Romanticism,17982.jpg,train_and_test,True,Indian War Party ,wikiart,207514.0,470.0,1280.0,genre painting,1903.0,Charles M. Russell
Impressionism,54255.jpg,train_only,True,City-gate of Paris,wikiart,117289.0,752.0,800.0,cityscape,1920.0,Grant Wood
Impressionism,76746.jpg,train_and_test,True,Laundresses on the Banks of the Touques,wikiart,189904.0,617.0,975.0,genre painting,,Eugene Boudin
Realism,29172.jpg,train_only,True,The Hunt Supper,wikiart,114679.0,615.0,978.0,genre painting,1889,Julius LeBlanc Stewart
Realism,22223.jpg,train_and_test,True,The Cobbler,wikiart,118551.0,646.0,931.0,genre painting,1855,James McNeill Whistler
Impressionism,7061.jpg,train_and_test,True,"Quillebeuf surroundings, Tray of Mailleraye",wikiart,113208.0,635.0,947.0,landscape,1893,Eugene Boudin
Realism,68710.jpg,train_and_test,False,Sir Isaac Holden,wikiart,87700.0,944.0,637.0,portrait,,James Charles
Realism,66715.jpg,train_and_test,True,Moorland Scene,wikiart,100868.0,637.0,944.0,genre painting,,James Webb 
Romanticism,18181.jpg,train_and_test,True,"Reculver Church, Isle of Thanet, Kent ",wikiart,169876.0,637.0,944.0,landscape,1818.0,James Ward 
Impressionism,82693.jpg,train_and_test,True,Stammer Mill with Streaked Sky,wikiart,90024.0,668.0,900.0,landscape,1906.0,Piet Mondrian
Romanticism,83675.jpg,train_and_test,True,"View to Saint Mark's Square, Venice",wikiart,114951.0,900.0,668.0,cityscape,,Franz Richard Unterberger
Impressionism,33167.jpg,test_only,False,Basking,wikipedia,361124.0,900.0,668.0,genre painting,1883.0,A Corner in the Alhambra 
Impressionism,102760.jpg,train_and_test,True,The Trouville Heights,wikiart,147450.0,543.0,1107.0,landscape,1875,Eugene Boudin
Romanticism,26223.jpg,train_and_test,True,First Steps,wikiart,133355.0,1024.0,587.0,genre painting,,Leon Bonnat
Realism,22557.jpg,train_and_test,True,Madonna with Child,wikipedia,86375.0,1000.0,601.0,religious painting,1896.0,Ilya Repin
Romanticism,86982.jpg,train_and_test,True,Portrait of the Girl in Blue Dress,wikiart,114381.0,1000.0,601.0,portrait,,Konstantin Makovsky
Romanticism,19474.jpg,train_and_test,True,Street in Italian town,wikiart,179885.0,1000.0,601.0,genre painting,,Fyodor Bronnikov
Realism,60167.jpg,train_and_test,True,Spassky backwater on the Volga,wikiart,143774.0,601.0,1000.0,landscape,1893,Aleksey Savrasov
Romanticism,32443.jpg,train_and_test,True,Caucasian view,wikiart,448682.0,1000.0,601.0,landscape,1889,Lev Lagorio
Impressionism,25789.jpg,train_and_test,True,Gray day,wikiart,105644.0,601.0,1000.0,landscape,1888,Isaac Levitan
Realism,22642.jpg,train_and_test,True,Autumn in Abramtsevo,wikiart,184653.0,601.0,1000.0,landscape,1890,Vasily Polenov
Realism,86591.jpg,train_and_test,False,In the Park,wikiart,157635.0,601.0,1000.0,landscape,c.1881,Konstantin Makovsky
Realism,21748.jpg,train_and_test,True,Landscape with stump,wikiart,166954.0,601.0,1000.0,landscape,1892.0,Ivan Shishkin
Realism,6565.jpg,train_and_test,True,Forgotten Village,wikiart,165508.0,601.0,1000.0,sketch and study,1873,Arkhip Kuindzhi
Realism,81183.jpg,train_and_test,False,Small village,wikiart,131319.0,601.0,1000.0,landscape,c.1885,Isaac Levitan
Realism,28309.jpg,train_and_test,True,A Hen and Her Chicks (after Melchior d'Hondecoeter),wikiart,160398.0,800.0,751.0,animal painting,,Eugene Boudin
Impressionism,38286.jpg,train_and_test,True,"Rosbras, Brittany",wikiart,596804.0,669.0,898.0,landscape,1867,Berthe Morisot
Realism,2643.jpg,train_and_test,True,Cow in a Stable (also known as The Black Cow),wikiart,120029.0,663.0,906.0,animal painting,c.1845,Camille Corot
Realism,34764.jpg,train_and_test,True,"Dunkirk, the Fishing Docks",wikiart,126294.0,663.0,906.0,cityscape,c.1857,Camille Corot
Realism,19411.jpg,train_and_test,False,Still on Top,wikipedia,238519.0,1001.0,600.0,genre painting,,James Tissot
Realism,55859.jpg,train_and_test,True,Cossack's head,wikiart,90357.0,975.0,616.0,sketch and study,1891,Vasily Surikov
Romanticism,60544.jpg,train_and_test,True,Napoleon at Waterloo ,wikiart,81738.0,636.0,944.0,history painting,1879.0,Thomas Jones Barker
Realism,98141.jpg,train_and_test,False,Portrait of the Artist Nikolay Andreyevich Koshelev ,wikiart,107326.0,900.0,667.0,portrait,1866,Ivan Kramskoy
Romanticism,82465.jpg,train_and_test,False,Humpbacked Horse,wikiart,60994.0,837.0,717.0,literary painting,,Viktor Vasnetsov
Impressionism,26530.jpg,train_and_test,True,Child in Red Jacket,wikiart,148897.0,861.0,697.0,portrait,1891,Henri Martin
Romanticism,102449.jpg,train_and_test,True,Ruined house,wikiart,131027.0,586.0,1024.0,cityscape,c.1812,Pavel Svinyin
Romanticism,26395.jpg,train_and_test,True,Prodigal Son,wikiart,159859.0,600.0,1000.0,religious painting,1874,Vasily Polenov
Impressionism,64089.jpg,train_and_test,True,A poor shot,wikiart,103394.0,1000.0,600.0,genre painting,c.1880,Konstantin Korovin
Realism,59719.jpg,train_and_test,True,Winners,wikiart,150354.0,600.0,1000.0,battle painting,1879,Vasily Vereshchagin
Realism,81616.jpg,train_and_test,True,Pond Gijlieu,wikiart,138391.0,600.0,1000.0,landscape,,Charles-Francois Daubigny
Realism,92317.jpg,train_and_test,True,Chinese,wikiart,142339.0,1000.0,600.0,portrait,1873,Vasily Vereshchagin
Impressionism,29775.jpg,train_only,True,Thinking,wikiart,86643.0,1000.0,600.0,genre painting,1924.0,Nicolae Vermont
Impressionism,71729.jpg,train_only,True,Field Festivity,wikiart,130627.0,600.0,1000.0,genre painting,,Arthur Verona
Impressionism,97700.jpg,train_and_test,False,View on Moscow from Sparrow Hills,wikipedia,100326.0,600.0,1000.0,landscape,1882,Arkhip Kuindzhi
Realism,81723.jpg,train_and_test,False,Study. Forest,wikiart,161834.0,600.0,1000.0,landscape,,Ivan Shishkin
Impressionism,34729.jpg,train_and_test,True,Trading Pier in the Capital City.Sketch of set for C. Pugni`s ballet,wikiart,193094.0,600.0,1000.0,cityscape,1912,Konstantin Korovin
Realism,86916.jpg,train_and_test,False,Volga. Barges.,wikiart,92171.0,600.0,1000.0,landscape,c.1895,Isaac Levitan
Realism,35257.jpg,train_and_test,True,They Brought the Children ,wikiart,147084.0,600.0,1000.0,religious painting,c.1900,Vasily Polenov
Impressionism,19022.jpg,train_and_test,True,Portrait of Virginia Gerson,wikiart,33800.0,872.0,688.0,portrait,,William Merritt Chase
Realism,6795.jpg,train_and_test,True,White and Yellow Roses in a Tall Vase,wikiart,73151.0,917.0,654.0,flower painting,1876,Henri Fantin-Latour
Impressionism,15415.jpg,train_and_test,False,"Moonlight Over the Bay At, Cadaques",wikiart,100385.0,937.0,640.0,cloudscape,c.1920,Salvador Dali
Realism,91445.jpg,train_and_test,True,Portraits of Menshikov family,wikiart,78039.0,649.0,924.0,sketch and study,1882,Vasily Surikov
Impressionism,44845.jpg,train_and_test,True,The Mouth of the Loing at Saint Mammes,wikiart,641633.0,667.0,899.0,landscape,1885,Alfred Sisley
Romanticism,89450.jpg,train_and_test,True,The Interior of the Capuchin Chapel In the Piazza Barberini (after Francois Marius Granet) ,wikiart,28921.0,907.0,661.0,interior,1821.0,Thomas Sully
Romanticism,66325.jpg,train_and_test,True,Irrigating at Strawberry Farm,wikiart,96421.0,613.0,978.0,genre painting,,Thomas Hill
Romanticism,862.jpg,train_and_test,True,A Street Altar,wikiart,140424.0,1129.0,531.0,genre painting,1883,Sir Lawrence Alma-Tadema
Realism,50730.jpg,train_and_test,True,"John Richard Pickmere, Mayor of Warrington",wikiart,51804.0,944.0,635.0,portrait,1883.0,James Charles
Realism,41645.jpg,train_and_test,False,Men Must Work and Women Must Weep ,wikiart,74942.0,635.0,944.0,marina,1878.0,James Webb 
Realism,38203.jpg,train_and_test,False,Portrait of Barbara Kirillovna Lemokh in childhood ,wikiart,109571.0,900.0,666.0,portrait,1882,Ivan Kramskoy
Realism,51218.jpg,train_and_test,True,Moonlit Night ,wikiart,99473.0,900.0,666.0,genre painting,1880,Ivan Kramskoy
Impressionism,4161.jpg,train_and_test,True,Monet's Formal Garden,wikiart,729347.0,681.0,880.0,landscape,1886,Willard Metcalf
Romanticism,42189.jpg,train_and_test,True,Angel with flutes,wikiart,99002.0,800.0,749.0,religious painting,,Jan Matejko
Realism,6077.jpg,train_and_test,True,Collective farm of village Karindzh in the mountains Tumanyan,wikiart,188363.0,749.0,800.0,landscape,1952,Martiros Saryan
Romanticism,40576.jpg,train_only,True,"Honeysuckles, Cape Schanck ",wikiart,128353.0,468.0,1280.0,landscape,1873.0,Eugene von Guerard
Realism,83539.jpg,train_and_test,True,Landscape with lake,wikiart,110342.0,599.0,1000.0,landscape,1886.0,Ivan Shishkin
Impressionism,12637.jpg,train_and_test,False,Walk with lanterns,wikiart,134891.0,1000.0,599.0,genre painting,1879.0,Ilya Repin
Realism,13710.jpg,train_and_test,False,The Self immolation of Gogol,wikiart,70126.0,599.0,1000.0,portrait,1909.0,Ilya Repin
Realism,76872.jpg,train_and_test,True,Pond,wikiart,175888.0,1000.0,599.0,landscape,1880,Vasily Polenov
Realism,76016.jpg,train_and_test,True,Landscape with buildings,wikiart,111174.0,599.0,1000.0,landscape,c.1895,Isaac Levitan
Realism,27721.jpg,train_and_test,False,High waters,wikiart,91903.0,599.0,1000.0,landscape,1885,Isaac Levitan
Realism,302.jpg,train_and_test,True,The Courtyard of Petrovsky Palace,wikiart,121535.0,599.0,1000.0,portrait,1885.0,Ilya Repin
Impressionism,62086.jpg,train_and_test,True,Autumn. Steppe,wikiart,122852.0,599.0,1000.0,landscape,1875,Arkhip Kuindzhi
Realism,11107.jpg,train_and_test,False,River in Ukraine,wikiart,115336.0,631.0,949.0,landscape,,Efim Volkov
Impressionism,2844.jpg,train_and_test,True,"Paris, Ponton des Bains Bailet",wikiart,324140.0,623.0,961.0,cityscape,1885,Paul Signac
Impressionism,34762.jpg,train_and_test,True,"The Village of Moret, Seen from the Fields",wikiart,150057.0,663.0,903.0,landscape,1886,Alfred Sisley
Realism,75941.jpg,train_and_test,True,Yellow Flowers (also known as Coucous),wikiart,166401.0,950.0,630.0,flower painting,1873,Henri Fantin-Latour
Realism,27423.jpg,train_and_test,True,Peasant with a bridle ,wikiart,98194.0,900.0,665.0,portrait,1883,Ivan Kramskoy
Realism,90473.jpg,train_and_test,True,Crossing the Severn ,wikiart,97130.0,634.0,944.0,genre painting,1905.0,David Bates
Romanticism,42260.jpg,train_only,True,Reverie ,wikiart,99928.0,944.0,634.0,portrait,1917.0,Marcus Stone
Impressionism,89390.jpg,test_only,False,Dame im Wald,wikipedia,145902.0,1023.0,585.0,genre painting,1875.0,Giovanni Fattori
Romanticism,92008.jpg,train_and_test,False,Fishmen,wikiart,117520.0,584.0,1024.0,genre painting,,Pavel Svinyin
Realism,52062.jpg,train_and_test,False,Flowery meadow,wikiart,166344.0,598.0,1000.0,landscape,c.1895,Isaac Levitan
Realism,54250.jpg,train_and_test,True,Clearing in the forest,wikiart,191980.0,598.0,1000.0,landscape,1889.0,Ivan Shishkin
Impressionism,54787.jpg,train_and_test,True,On Deck,wikiart,128443.0,1000.0,598.0,marina,c.1880,Konstantin Korovin
Realism,10809.jpg,train_and_test,True,Goutweed-grass. Pargolovo,wikiart,242175.0,598.0,1000.0,landscape,1885.0,Ivan Shishkin
Romanticism,59446.jpg,train_only,True,Strelets Patrol at Ilyinskie gates in the old Moscow,wikiart,141933.0,598.0,1000.0,genre painting,1897,Andrei Ryabushkin
Impressionism,37181.jpg,train_only,True,Hacienda La Fortuna,wikiart,148692.0,598.0,1000.0,landscape,1885.0,Francisco Oller
Romanticism,10151.jpg,train_and_test,True,Seascape with sailboats,wikiart,384258.0,598.0,1000.0,marina,1891,Lev Lagorio
Realism,29768.jpg,train_and_test,True,On the Shore of the Gulf of Finland. Udrias Near Narva,wikiart,144687.0,598.0,1000.0,landscape,1888.0,Ivan Shishkin
Realism,73467.jpg,train_and_test,False,A path,wikiart,95184.0,598.0,1000.0,landscape,1877,Isaac Levitan
Romanticism,64527.jpg,train_and_test,True,Entering the arena,wikiart,131274.0,598.0,1000.0,genre painting,1869,Fyodor Bronnikov
Realism,69385.jpg,train_and_test,False,Dull day,wikiart,122476.0,598.0,1000.0,landscape,1890,Isaac Levitan
Realism,89846.jpg,train_and_test,True,Before Sunset,wikiart,135497.0,598.0,1000.0,landscape,,Ivan Shishkin
Realism,19140.jpg,train_and_test,True,"The Roman Cammagna, with the Tiber",wikiart,86669.0,554.0,1079.0,landscape,1828,Camille Corot
Impressionism,67604.jpg,train_and_test,True,Concorde Square ,wikiart,260490.0,673.0,888.0,cityscape,,Henri Martin
Romanticism,51946.jpg,train_and_test,True,Sevastopol aqueduct in the gully Ushakovskaya,wikiart,94703.0,664.0,900.0,landscape,1850,Lev Lagorio
Impressionism,6641.jpg,train_and_test,False,Winding Brook,wikiart,192204.0,904.0,661.0,landscape,1906,Egon Schiele
Impressionism,102043.jpg,train_and_test,True,Near the Bank of the Seine at By,wikiart,191988.0,663.0,901.0,landscape,1882,Alfred Sisley
Romanticism,57992.jpg,train_and_test,True,White Horse and Sunset,wikiart,95257.0,663.0,901.0,animal painting,c.1863,Albert Bierstadt
Romanticism,27818.jpg,train_and_test,True,The Greek Girl,wikiart,112527.0,957.0,624.0,portrait,c.1870,Camille Corot
Romanticism,24808.jpg,train_and_test,True,Outnumbered ,wikiart,41011.0,624.0,957.0,genre painting,1898.0,Charles M. Russell
Realism,19500.jpg,train_and_test,False,Bouquet of Peonies,wikiart,172361.0,794.0,752.0,flower painting,1878,Henri Fantin-Latour
Realism,99381.jpg,train_and_test,True,Flowers on the forest edge,wikiart,187314.0,597.0,1000.0,landscape,1893.0,Ivan Shishkin
Realism,99105.jpg,train_and_test,True,Plyos,wikiart,132816.0,597.0,1000.0,landscape,1889,Isaac Levitan
Realism,27369.jpg,train_and_test,False,Feminine strap,wikiart,122423.0,1000.0,597.0,genre painting,c.1870,Aleksey Savrasov
Realism,49712.jpg,train_and_test,False,View of Sudak,wikiart,110718.0,597.0,1000.0,landscape,c.1935,Konstantin Bogaevsky
Realism,11746.jpg,train_and_test,False,Entrance to the village,wikiart,136171.0,597.0,1000.0,landscape,1884,Isaac Levitan
Realism,59824.jpg,train_and_test,False,Surf  Waves,wikiart,79363.0,597.0,1000.0,marina,1873.0,Fyodor Vasilyev
Realism,91907.jpg,train_and_test,True,Aft part of barge,wikiart,41314.0,597.0,1000.0,sketch and study,c.1893,Isaac Levitan
Realism,81968.jpg,train_and_test,True,Portrait of the honorary member of the Academy of Sciences and Academy of Arts P.P.Semenov-Tian-Shanskiy,wikiart,122059.0,1000.0,597.0,portrait,,Ilya Repin
Romanticism,72916.jpg,test_only,False,Mount Chimborazo,wikiart,194436.0,583.0,1024.0,landscape,1865.0,Frederic Edwin Church
Realism,68584.jpg,train_and_test,False,Standing Female Nude,wikiart,76269.0,1024.0,583.0,nude painting (nu),1908,Thomas Eakins
Romanticism,10501.jpg,train_only,True,Coastal scene with larger rocks,wikipedia,178921.0,583.0,1024.0,marina,1862,Anton Melbye
Romanticism,54374.jpg,train_and_test,True,Watching the Settlers ,wikiart,112177.0,637.0,937.0,genre painting,1895.0,Charles M. Russell
Realism,55210.jpg,train_and_test,True,Voltarra the Citadel,wikiart,115644.0,575.0,1038.0,landscape,1834,Camille Corot
Realism,101061.jpg,train_and_test,True,Yerevan autumn still life,wikiart,186353.0,800.0,746.0,flower painting,1944,Martiros Saryan
Realism,79129.jpg,train_and_test,False,Portrait of Dr. Karl A. Rauhfus ,wikiart,93503.0,900.0,663.0,portrait,1887,Ivan Kramskoy
Impressionism,64573.jpg,train_and_test,True,Sundown,wikiart,96397.0,632.0,944.0,landscape,1947.0,Laura Knight
Romanticism,24741.jpg,train_and_test,False,Coast of Newfoundland,wikiart,130127.0,596.0,1001.0,marina,,William Bradford
Impressionism,86465.jpg,train_and_test,True,Dorso de mulher,wikiart,207307.0,724.0,824.0,nude painting (nu),,Eliseu Visconti
Romanticism,6799.jpg,train_and_test,True,Street view,wikiart,271080.0,876.0,681.0,cityscape,,Cornelis Springer
Romanticism,4926.jpg,train_and_test,False,St. George and the Dragon ,wikipedia,188993.0,466.0,1280.0,sketch and study,1872.0,John Ruskin
Realism,81673.jpg,train_and_test,False,Road of the War Prisoners ,wikiart,592632.0,599.0,995.0,,1879,Vasily Vereshchagin
Realism,16750.jpg,train_and_test,False,Last Supper,wikiart,141821.0,596.0,1000.0,religious painting,1903.0,Ilya Repin
Impressionism,34949.jpg,train_only,True,Altany,wikiart,181778.0,745.0,800.0,genre painting,1882.0,Aleksander Gierymski
Realism,69978.jpg,train_and_test,True,Forest Landscape,wikiart,151301.0,596.0,1000.0,landscape,,Ivan Shishkin
Impressionism,6389.jpg,train_and_test,True,Hollyhocks in the Saratov region ,wikiart,142865.0,596.0,1000.0,landscape,1889,Konstantin Korovin
Realism,66271.jpg,train_and_test,True,Summer Day,wikiart,178188.0,596.0,1000.0,landscape,1891.0,Ivan Shishkin
Impressionism,92247.jpg,train_and_test,False,Sunspots on frost. Sunset in the forest,wikiart,124685.0,1000.0,596.0,landscape,,Arkhip Kuindzhi
Realism,55739.jpg,train_and_test,True,Waterfall,wikiart,146455.0,596.0,1000.0,landscape,1868,Aleksey Savrasov
Impressionism,35681.jpg,train_only,True,Reeler,wikiart,147787.0,778.0,766.0,genre painting,1929.0,Rudolf Schweitzer-Cumpana
