style,new_filename,artist_group,in_train,title,source,size_bytes,pixelsy,pixelsx,genre,date,artist
Realism,59862.jpg,train_and_test,FALSE,The Sacrifice of Flowers,wikiart,68190,387,475,nude painting (nu),1896,Mihaly Munkacsy
Romanticism,76838.jpg,train_and_test,TRUE,Two Men Contemplating the Moon,wikiart,43936,359,512,landscape,,Caspar David Friedrich
Realism,72993.jpg,train_and_test,FALSE,Victor Hugo,wikiart,24013,512,359,caricature,,Honore Daumier
Realism,7057.jpg,train_and_test,TRUE,Pipkin with Alewifes,wikiart,29297,486,378,flower painting,,Constantin Artachino
Realism,78599.jpg,train_and_test,TRUE,La Bretonnerie in the Department of Indre,wikiart,60620,390,471,landscape,1856,Gustave Courbet
Realism,61664.jpg,train_and_test,TRUE,Apple tree in bloom,wikiart,52569,408,450,landscape,1937,Pyotr Konchalovsky
Realism,39036.jpg,train_and_test,TRUE,The trees behind the fence,wikiart,50165,450,408,landscape,1940,Pyotr Konchalovsky
Impressionism,17597.jpg,train_and_test,TRUE,Portrait of Eugen Gutmann,wikiart,26339,500,367,portrait,1907,Max Liebermann
Romanticism,83358.jpg,train_only,TRUE,Gun Salesman,wikiart,35368,500,367,genre painting,1908,Osman Hamdi
Romanticism,100868.jpg,train_only,TRUE,Blind Man's Bluff,wikiart,52819,367,500,genre painting,,John Lewis Krimmel
Romanticism,6978.jpg,train_and_test,TRUE,Dark-haired beautiful woman in an ermine mantle,wikiart,41113,480,382,portrait,,Orest Kiprensky
Realism,52386.jpg,train_and_test,TRUE,Rapariga Romana,wikiart,68821,512,358,genre painting,1882,Henrique Pousao
Realism,34145.jpg,train_and_test,TRUE,Montalembert,wikiart,23034,512,358,caricature,,Honore Daumier
Romanticism,71248.jpg,train_and_test,TRUE,Ecce Ancilla Domini study,wikiart,16073,512,358,sketch and study,c.1849,Dante Gabriel Rossetti
Romanticism,20843.jpg,train_and_test,FALSE,View of Naples from the road in Pozilippe,wikiart,36461,353,519,landscape,,Alexander Ivanov
Realism,24332.jpg,train_and_test,TRUE,The construction of bathhouse,wikiart,46435,407,450,genre painting,1935,Pyotr Konchalovsky
Realism,57576.jpg,train_and_test,TRUE,Still life with cucumber,wikiart,97581,333,550,still life,1937,Arthur Segal
Realism,92429.jpg,train_and_test,FALSE,Still Life. Autumn flowers in a basket. Study for the tray.,wikiart,45080,407,450,sketch and study,1931,Pyotr Konchalovsky
Realism,67967.jpg,train_and_test,TRUE,Autumn. Yellow wood.,wikiart,43478,450,407,landscape,1937,Pyotr Konchalovsky
Realism,42788.jpg,train_and_test,TRUE,Bringing in the catch,wikiart,47646,359,510,marina,,Konstantinos Volanakis
Impressionism,87535.jpg,train_only,TRUE,Estudio de joven,wikiart,72907,478,383,portrait,1942,Andres de Santa Maria
Impressionism,3324.jpg,train_and_test,TRUE,Argeș Valley,wikiart,20165,363,504,landscape,,Adam Baltatu
Realism,46536.jpg,train_only,TRUE,"The Hill of the Creeping Shadow, Flinders Ranges",wikiart,44949,362,505,landscape,1929,Hans Heysen
Realism,10886.jpg,train_and_test,TRUE,A boy with a cock,wikiart,42492,406,450,genre painting,1933,Pyotr Konchalovsky
Realism,29333.jpg,train_and_test,TRUE,The river. Leafless trees.,wikiart,41217,450,406,landscape,1938,Pyotr Konchalovsky
Realism,97177.jpg,train_and_test,TRUE,Still Life. Lilacs in a bucket on the floor.,wikiart,43212,406,450,flower painting,1948,Pyotr Konchalovsky
Impressionism,18387.jpg,train_and_test,TRUE,View of Saint-Sauves,wikiart,79798,365,500,landscape,c.1900,Armand Guillaumin
Realism,7491.jpg,train_only,TRUE,Drought (Arkaba)  ,wikiart,23264,330,553,landscape,1929,Hans Heysen
Realism,29046.jpg,train_and_test,TRUE,Herd,wikiart,52716,405,450,landscape,1939,Pyotr Konchalovsky
Realism,96102.jpg,train_and_test,FALSE,Portrait of writer Vsevolod Vyacheslavovich Ivanov,wikiart,77314,450,405,portrait,1951,Pyotr Konchalovsky
Impressionism,48441.jpg,train_only,TRUE,Autorretrato,wikiart,55548,466,391,self-portrait,1923,Andres de Santa Maria
Impressionism,87623.jpg,train_and_test,TRUE,Children on the Alley,wikiart,30620,341,534,genre painting,,Adam Baltatu
Realism,100251.jpg,train_only,TRUE,Tôlière,wikiart,26985,500,364,portrait,1864,Constantin Guys
Realism,24378.jpg,train_and_test,TRUE,Landscape,wikiart,58534,364,500,landscape,1903,Konstantin Yuon
Romanticism,53985.jpg,train_and_test,FALSE,Fourth of July in Centre Square,wikiart,60641,364,500,genre painting,c.1812,Pavel Svinyin
Impressionism,102587.jpg,train_only,TRUE,Still Life,wikiart,32118,364,500,still life,,Pieter Wenning
Realism,71432.jpg,train_and_test,TRUE,Way to the church,wikiart,91353,364,500,genre painting,,Anders Zorn
Romanticism,100101.jpg,train_and_test,TRUE,Self-Portrait,wikiart,60071,475,383,self-portrait,1841,Miklos Barabas
Romanticism,32727.jpg,train_and_test,TRUE,Pigeon-post,wikiart,75959,475,383,genre painting,1848,Miklos Barabas
Romanticism,56983.jpg,train_and_test,FALSE,Portrait of Ms. Konkoly,wikiart,58500,475,383,portrait,1837,Miklos Barabas
Realism,13519.jpg,train_and_test,TRUE,The dresser in Gruchy,wikiart,182877,480,379,still life,1854,Jean-Francois Millet
Romanticism,74391.jpg,train_and_test,TRUE,An Arizona Sunset Near the Grand Canyon,wikiart,81707,347,524,landscape,1898,Thomas Moran
Realism,85375.jpg,train_and_test,FALSE,The board of Bellecroix,wikiart,80713,303,600,landscape,1848,Theodore Rousseau
Realism,1784.jpg,train_and_test,FALSE,Larabit,wikiart,24321,512,355,caricature,1849,Honore Daumier
Realism,83197.jpg,train_and_test,FALSE,View of the Winter Palace from the west,wikiart,37004,331,549,cityscape,1840,Vasily Sadovnikov
Realism,92805.jpg,train_and_test,TRUE,Water mill,wikiart,43875,330,550,sketch and study,1866,Jean-Francois Millet
Romanticism,22561.jpg,train_and_test,TRUE,Portrait of Ekaterina Semenova,wikiart,72009,500,363,portrait,1815,Orest Kiprensky
Realism,57400.jpg,train_and_test,TRUE,Landscape with Deer,wikiart,85363,345,526,animal painting,1887,Rosa Bonheur
Impressionism,86545.jpg,train_and_test,TRUE,On the Terrace,wikiart,71351,360,504,genre painting,,Constantin Artachino
Romanticism,27809.jpg,train_and_test,TRUE,Silence,wikiart,113444,501,362,portrait,1870,Dante Gabriel Rossetti
Realism,44513.jpg,train_and_test,TRUE,Backyard,wikiart,50768,450,403,landscape,1955,Pyotr Konchalovsky
Realism,95994.jpg,train_and_test,TRUE,Calm Sea,wikiart,39121,390,465,marina,1866,Gustave Courbet
Realism,95257.jpg,train_and_test,TRUE,Montalembert,wikiart,30618,512,354,caricature,1850,Honore Daumier
Realism,23840.jpg,train_and_test,TRUE,Léon Faucher,wikiart,25036,512,354,caricature,,Honore Daumier
Realism,13951.jpg,train_and_test,TRUE,Caricature of General Sir Frederick Paul Haines,wikiart,92802,557,325,caricature,1876,James Tissot
Realism,31516.jpg,train_and_test,TRUE,Peasand spreading manure,wikiart,68854,362,500,genre painting,1855,Jean-Francois Millet
Romanticism,76671.jpg,train_and_test,TRUE,Death of King Przemysl II,wikiart,65744,362,500,history painting,,Jan Matejko
Impressionism,77335.jpg,train_and_test,TRUE,Man Sitting on a Log,wikipedia,87558,381,475,genre painting,1895,Karoly Ferenczy
Realism,4420.jpg,train_and_test,TRUE,Apple twigs in bloom,wikiart,42972,402,450,flower painting,1939,Pyotr Konchalovsky
Impressionism,67851.jpg,train_and_test,FALSE,Belkino. Garden.,wikiart,53769,402,450,landscape,1907,Pyotr Konchalovsky
Realism,35732.jpg,train_and_test,TRUE,Huts in summer day,wikiart,39314,400,452,landscape,1870,Volodymyr Orlovsky
Realism,32495.jpg,train_and_test,TRUE,Blowball I,wikiart,90426,425,425,flower painting,1943,M.C. Escher
Romanticism,18282.jpg,train_and_test,TRUE,Portrait of Ford Madox Brown,wikiart,47749,516,350,portrait,1852,Dante Gabriel Rossetti
Realism,82279.jpg,train_and_test,FALSE,Portrait of composer Aram Khachaturian,wikiart,31643,450,401,portrait,1953,Pyotr Konchalovsky
Realism,34790.jpg,train_and_test,TRUE,Still Life. Lilacs 'Pyotr Konchalovsky'.,wikiart,76144,401,450,flower painting,1933,Pyotr Konchalovsky
Realism,98212.jpg,train_and_test,TRUE,Marusia,wikiart,29419,582,310,portrait,1938,David Burliuk
Romanticism,13521.jpg,train_only,TRUE,Retrato de mujer,wikiart,31087,481,375,portrait,1830,Joaquin Manuel Fernandez Cruzado
Romanticism,32037.jpg,train_only,TRUE,Portrait of a young lady,wikiart,44479,454,397,portrait,,John Hoppner
Romanticism,11723.jpg,train_and_test,FALSE,Keyes Mill,wikiart,27713,352,512,landscape,,William Turner
Impressionism,38488.jpg,train_and_test,FALSE,"Ghent, a View of the Coupure",wikiart,115902,380,474,landscape,1907,Gustave de Smet
Realism,99228.jpg,train_and_test,TRUE,Autumn,wikiart,46599,360,500,landscape,1897,Efim Volkov
Realism,28707.jpg,train_and_test,TRUE,Still Life. Bird cherry.,wikiart,48563,450,400,flower painting,1932,Pyotr Konchalovsky
Impressionism,96272.jpg,train_and_test,FALSE,Tatar Cottage,wikiart,57350,357,504,landscape,,Constantin Artachino
Realism,40321.jpg,train_and_test,FALSE,Henri Monnier,wikiart,22986,512,351,caricature,,Honore Daumier
Realism,70636.jpg,train_and_test,TRUE,Dr. Veron,wikiart,33379,512,351,caricature,1852,Honore Daumier
Romanticism,3461.jpg,train_and_test,TRUE,Frederiksborg Palace in the Evening Light,wikiart,35191,355,506,landscape,1835,Christen Kobke
Impressionism,50069.jpg,train_and_test,TRUE,The Front Port,wikiart,14751,362,496,cityscape,,Eva Gonzales
Impressionism,19730.jpg,test_only,FALSE,Girl by the Window with Flower,wikiart,102090,475,378,genre painting,1904,Bela Czobel
Realism,39919.jpg,train_and_test,FALSE,Red sand,wikiart,107648,472,380,nude painting (nu),,Anders Zorn
Romanticism,59976.jpg,train_and_test,TRUE,"Augusta, Lady Castletown",wikiart,63511,512,350,portrait,c.1846,George Frederick Watts
Realism,41496.jpg,train_and_test,TRUE,Self-Portrait (Sharpening a razor),wikiart,45325,450,398,self-portrait,1931,Pyotr Konchalovsky
Realism,53921.jpg,train_and_test,TRUE,Sunny day. The Pioneers.,wikiart,45397,398,450,genre painting,1933,Pyotr Konchalovsky
Romanticism,53315.jpg,train_and_test,TRUE,The Arrival of the Daughter-in-law,wikiart,102625,377,475,genre painting,1856,Miklos Barabas
Impressionism,93206.jpg,train_and_test,FALSE,Village sous la neige (Vallée de la Meuse) ,wikiart,99007,358,500,landscape,1878,Pericles Pantazis 
Romanticism,3751.jpg,train_and_test,TRUE,Girl with Flowers,wikiart,30304,500,358,genre painting,1876,Maurycy Gottlieb
Impressionism,60419.jpg,train_and_test,TRUE,Winter Landscape,wikiart,28401,355,504,landscape,,Adam Baltatu
Impressionism,102353.jpg,train_and_test,FALSE,Houses in Bretania,wikiart,31279,355,504,landscape,,Adam Baltatu
Romanticism,87869.jpg,train_and_test,TRUE,Prayer to Our Lady Mother for the pupils Smolny,wikiart,60969,596,300,religious painting,1835,Alexey Venetsianov
Realism,92726.jpg,train_only,TRUE,Standing nude with reflection,wikiart,17133,672,266,nude painting (nu),,Yiannis Moralis
Realism,24678.jpg,train_and_test,TRUE,Portrait art critic Capitolina Vladimirovna Frolova,wikiart,35219,450,397,portrait,1948,Pyotr Konchalovsky
Realism,21105.jpg,train_and_test,TRUE,Lilac in the wicker chair,wikiart,56115,450,397,flower painting,1945,Pyotr Konchalovsky
Realism,81841.jpg,train_and_test,FALSE,"Portrait of Natalia Petrovna Konchalovskaya, daughter of the artist. Against the backdrop of a winter landscape.",wikiart,38614,450,397,portrait,1953,Pyotr Konchalovsky
Realism,101131.jpg,train_and_test,FALSE,Still Life. Basket of apples on the floor.,wikiart,31026,397,450,still life,1932,Pyotr Konchalovsky
Romanticism,46587.jpg,train_and_test,TRUE,Portrait of William Tierney Clark,wikiart,65994,475,376,sketch and study,,Miklos Barabas
Impressionism,82350.jpg,train_only,TRUE,Sheaves of corn,wikiart,39882,376,475,landscape,,Firmin Baes
Romanticism,88126.jpg,train_and_test,TRUE,The Bombardment of Sebastopol ,wikiart,32975,279,640,battle painting,1858,John Wilson Carmichael
Realism,47829.jpg,train_and_test,TRUE,Granada. Alhambra.,wikiart,46481,500,357,cityscape,1910,Vasily Surikov
Romanticism,95554.jpg,train_only,TRUE,Boats on the Beach Near Naples,wikiart,33121,357,500,marina,1821,Johan Christian Dahl
Romanticism,47293.jpg,train_and_test,FALSE,"The Fountain, No 10 The Wounded Indian Slaking His Death Thirst",wikiart,55286,357,500,sketch and study,1843,Thomas Cole
Romanticism,55930.jpg,train_and_test,TRUE,Self Portrait,wikiart,204976,453,394,self-portrait,1799,Francisco Goya
Impressionism,9715.jpg,train_and_test,TRUE,Landscape with Houses,wikiart,33843,354,504,landscape,,Adam Baltatu
Romanticism,10053.jpg,train_only,TRUE,Pepper-Pot Woman at the Philadelphia Market,wikiart,52640,432,413,genre painting,1811,John Lewis Krimmel
Realism,13036.jpg,train_and_test,TRUE,Turkmens representing war trophies to Khiva khan,wikiart,60439,446,400,genre painting,c.1868,Vasily Vereshchagin
Realism,34309.jpg,train_and_test,TRUE,"Portrait of Nikolay Ge, the Artist's Grandson",wikiart,47177,490,364,portrait,1889,Nikolai Ge
Romanticism,100202.jpg,test_only,FALSE,In the Andes,wikiart,71674,341,523,landscape,1878,Frederic Edwin Church
Realism,66199.jpg,train_and_test,FALSE,Mtskheta. Sandro-Sakla.,wikiart,44369,396,450,cityscape,1927,Pyotr Konchalovsky
Realism,95630.jpg,train_and_test,TRUE,Spring in Moscow. Konyushkovskaya street.,wikiart,34340,450,396,cityscape,1943,Pyotr Konchalovsky
Impressionism,50590.jpg,train_and_test,TRUE,Distant Blue Hills,wikiart,113152,312,570,landscape,1934,Walter Battiss
Realism,71912.jpg,train_and_test,TRUE,Still Life. Every victuals.,wikiart,42300,395,450,still life,1944,Pyotr Konchalovsky
Realism,80193.jpg,train_and_test,TRUE,Apple tree by the fence,wikiart,89774,395,450,landscape,1949,Pyotr Konchalovsky
Realism,51827.jpg,train_and_test,TRUE,Portrait of the Artist V. G. Dulova,wikiart,32037,450,395,portrait,1945,Pyotr Konchalovsky
Realism,73569.jpg,train_and_test,TRUE,Still Life. Jasmine and dog rose at the stove.,wikiart,41537,395,450,flower painting,1951,Pyotr Konchalovsky
Realism,29625.jpg,train_and_test,FALSE,Drouin de l'Huys,wikiart,27338,512,347,caricature,1849,Honore Daumier
Impressionism,101462.jpg,train_and_test,FALSE,Female from back (black woman),wikiart,44118,512,347,,1881,Georges Seurat
Romanticism,72060.jpg,train_and_test,FALSE,View of Heath Street by Night,wikiart,9427,347,512,cityscape,,John Atkinson Grimshaw
Romanticism,10456.jpg,train_and_test,TRUE,Portrait of Franz Liszt,wikiart,66580,475,374,portrait,1847,Miklos Barabas
Impressionism,3153.jpg,train_and_test,TRUE,Mrs Lavery sketching,wikiart,62735,600,296,portrait,1910,John Lavery
Impressionism,6621.jpg,train_only,TRUE,Untitled (Still Life),wikiart,48782,370,480,still life,,Hoca Ali Riza
Impressionism,62579.jpg,train_only,TRUE,Landscape with Tree,wikiart,66262,400,444,landscape,1910,Maurice Braun
Impressionism,4297.jpg,train_and_test,TRUE,Portrait of Julius Freund,wikiart,37395,500,355,portrait,1925,Max Slevogt
Realism,49097.jpg,train_and_test,TRUE,Summer flowers in a quiet corner of the garden ,wikiart,60010,355,500,landscape,1882,David Bates
Romanticism,89838.jpg,train_and_test,FALSE,The Traveler's First View of New York. The Battery and Flagstaff.,wikiart,38124,355,500,cityscape,c.1812,Pavel Svinyin
Realism,5419.jpg,train_and_test,TRUE,Still Life with Fruits,wikiart,234599,355,500,still life,,Octav Bancila
Impressionism,89420.jpg,train_only,TRUE,"Mouth of the Kuching River, Sarawak, Borneo",wikiart,34087,188,944,marina,1876,Marianne North
Impressionism,8685.jpg,train_and_test,TRUE,Spring Landscape,wikiart,27787,352,504,landscape,,Adam Baltatu
Realism,7236.jpg,train_and_test,TRUE,Roses in the ground,wikiart,35427,450,394,flower painting,1935,Pyotr Konchalovsky
Realism,12790.jpg,train_and_test,TRUE,Duvergier de Hauranne,wikiart,32150,512,346,caricature,1849,Honore Daumier
Romanticism,60955.jpg,train_and_test,TRUE,Elizabeth Siddal,wikiart,51982,453,391,sketch and study,1855,Dante Gabriel Rossetti
Romanticism,50316.jpg,train_only,TRUE,The Battle of Grand Port,wikiart,144768,322,550,marina,1859,Anton Melbye
Romanticism,75373.jpg,train_and_test,TRUE,North West Porch St Marks ,wikiart,57135,375,472,sketch and study,1877,John Ruskin
Realism,10989.jpg,train_only,TRUE,Demi-mondaines,wikiart,35471,500,354,genre painting,1860,Constantin Guys
Impressionism,33818.jpg,train_and_test,TRUE,Landscape with Trees in Yorkshire,wikiart,60919,354,500,landscape,,Philip Wilson Steer
Realism,68018.jpg,train_and_test,TRUE,Pipkin with Mallows,wikiart,86802,468,378,flower painting,,Constantin Artachino
Impressionism,12955.jpg,train_and_test,TRUE,Towards the Noon,wikiart,44496,351,504,landscape,,Adam Baltatu
Impressionism,97874.jpg,train_and_test,TRUE,Houses in Huși,wikiart,37026,351,504,cityscape,,Adam Baltatu
Realism,84277.jpg,train_and_test,FALSE,Horse at the gate,wikiart,40599,393,450,landscape,1930,Pyotr Konchalovsky
Realism,103139.jpg,train_and_test,TRUE,Airedale,wikiart,29619,450,393,animal painting,1935,Pyotr Konchalovsky
Realism,46532.jpg,train_and_test,TRUE,An Apple Orchard,wikiart,129706,376,470,landscape,c.1878,Charles-Francois Daubigny
Realism,46003.jpg,train_and_test,FALSE,Orientale au tambourin,wikiart,155793,570,310,portrait,,Charles Hermans
Impressionism,82381.jpg,train_only,TRUE,Farm Workers,wikiart,121609,310,570,landscape,1880,Pierre Emmanuel Damoye
Realism,25306.jpg,train_and_test,FALSE,J.F.P. Denjoy,wikiart,28070,512,345,caricature,1849,Honore Daumier
Realism,13610.jpg,train_only,TRUE,A Plant for Elizabeth,wikiart,79569,480,368,portrait,,Robert Brackman
Romanticism,33243.jpg,train_and_test,TRUE,A Philadelphia Anabaptist Immersion during a Storm,wikiart,58680,353,500,genre painting,c.1812,Pavel Svinyin
Impressionism,33014.jpg,train_only,TRUE,Portrait of Rose Levy,wikiart,27721,500,353,portrait,1906,Ethel Carrick
Realism,76778.jpg,train_and_test,FALSE,Indonesian Landscape,wikiart,71407,348,507,landscape,,Abdullah Suriosubroto
Impressionism,54891.jpg,train_and_test,FALSE,Village Boundary,wikiart,28597,350,504,landscape,,Adam Baltatu
Impressionism,78580.jpg,test_only,FALSE,Self-Portrait,wikiart,52427,371,475,self-portrait,1903,Bela Czobel
Impressionism,97289.jpg,train_and_test,FALSE,Portrait of Pál Szinyei Merse,wikipedia,63783,475,371,portrait,1910,Karoly Ferenczy
Romanticism,75057.jpg,train_and_test,TRUE,Construction of the Cross,wikiart,62282,374,471,religious painting,c.1880,Wilhelm Kotarbinski
Realism,54002.jpg,train_and_test,TRUE,"Ravine in the Morvan, Near Lormes",wikiart,32397,392,449,landscape,1860,Camille Corot
Romanticism,26460.jpg,train_and_test,TRUE,The Monument to Alexander Hamilton at Weehawken,wikiart,38522,352,500,landscape,c.1812,Pavel Svinyin
Impressionism,43816.jpg,train_and_test,TRUE,In the Summer,wikiart,53446,352,500,genre painting,,Eliseu Visconti
Realism,73713.jpg,train_and_test,TRUE,Winter. Rooftops.,wikiart,44482,391,450,cityscape,1942,Pyotr Konchalovsky
Realism,52879.jpg,train_and_test,TRUE,Still Life. It's time for tea.,wikiart,43592,391,450,still life,1946,Pyotr Konchalovsky
Realism,99148.jpg,train_and_test,TRUE,Portrait of writer Samuil Marshak,wikiart,65377,450,391,portrait,1951,Pyotr Konchalovsky
Realism,49754.jpg,train_and_test,FALSE,The moon through the trees,wikiart,47818,450,391,landscape,1923,Pyotr Konchalovsky
Impressionism,48257.jpg,train_and_test,TRUE,Birch Trees,wikiart,36428,349,504,landscape,,Adam Baltatu
Romanticism,58119.jpg,train_and_test,FALSE,Autumn Sunset,wikiart,76433,293,600,sketch and study,,John Constable
Romanticism,48990.jpg,train_and_test,FALSE,Laying the Foundation-stone of the Chain Bridge,wikiart,104375,370,475,history painting,1842,Miklos Barabas
Romanticism,101715.jpg,train_only,TRUE,Retrato de José Benjumeda y Gens,wikiart,11229,502,350,portrait,1830,Joaquin Manuel Fernandez Cruzado
Impressionism,49460.jpg,train_and_test,TRUE,Little Shepherd,wikiart,25527,362,485,genre painting,,Constantin Artachino
Realism,38625.jpg,train_and_test,TRUE,Portrait of Angelina Borisovna Kemenova,wikiart,61879,450,390,portrait,1946,Pyotr Konchalovsky
Realism,96268.jpg,train_and_test,FALSE,Assassínio de Dona Inês de Castro,wikiart,102110,351,500,history painting,,Columbano Bordalo Pinheiro
Romanticism,88501.jpg,train_and_test,TRUE,The rape of Sabine women,wikiart,32694,351,500,history painting,,Eugene Delacroix
Impressionism,76768.jpg,train_and_test,TRUE,Sighişoara,wikiart,33373,348,504,cityscape,,Adam Baltatu
Realism,34744.jpg,train_and_test,TRUE,Still Life,wikiart,46842,350,501,still life,1872,Constantin Stahi
Realism,78081.jpg,train_and_test,FALSE,Still Life With Fruit,wikiart,73143,300,584,still life,1916,Constantin Stahi
Romanticism,23638.jpg,train_and_test,TRUE,The Merry Adventures of Robin Hood 11,wikipedia,55612,278,630,illustration,,Howard Pyle
Impressionism,87732.jpg,train_only,TRUE,In the Forest,wikiart,276799,371,472,genre painting,1911,Arthur Verona
Realism,12046.jpg,test_only,FALSE,"Ladhope hill, Yarrow ",wikiart,30184,390,449,landscape,1915,Tom Scott
Realism,98253.jpg,train_and_test,TRUE,Véron,wikiart,25599,512,342,caricature,1852,Honore Daumier
Impressionism,79247.jpg,train_and_test,TRUE,Laundrywoman in Brittany,wikiart,35228,350,500,genre painting,,Nicolae Grigorescu
Impressionism,54868.jpg,train_and_test,TRUE,May Lillies,wikiart,51616,350,500,flower painting,,Nicolae Grigorescu
Impressionism,32524.jpg,train_and_test,FALSE,Portrait of a Peasant,wikiart,175244,500,350,portrait,,Ipolit Strambu
Romanticism,78410.jpg,train_and_test,FALSE,Bitter Experience,wikiart,25141,500,350,animal painting,,Gabriel von Max
Realism,52321.jpg,train_and_test,TRUE,Portrait of László Paál,wikipedia,50305,475,368,portrait,1877,Mihaly Munkacsy
Romanticism,92727.jpg,train_and_test,FALSE,Romanian Family Going to the Fair,wikiart,86725,475,368,genre painting,1844,Miklos Barabas
Impressionism,5908.jpg,train_only,TRUE,The cottage children (Rain and sunshine),wikiart,95833,514,340,genre painting,1910,Frederick McCubbin
Romanticism,40902.jpg,train_and_test,TRUE,Portrait of Konstantin Batyushkov,wikiart,12616,462,378,portrait,1815,Orest Kiprensky
Realism,2144.jpg,train_and_test,TRUE,"Caricature of Thomas Egerton, 2nd Earl of Wilton",wikiart,320087,544,321,caricature,1873,James Tissot
Realism,32013.jpg,train_and_test,TRUE,The road. Dry wood.,wikiart,39462,388,450,landscape,1930,Pyotr Konchalovsky
Impressionism,71116.jpg,train_and_test,TRUE,Moored boats at the quay,wikiart,132287,388,450,marina,1952,Gregoire Boonzaier
Impressionism,48412.jpg,train_only,TRUE,Chrysanthemum,wikiart,57917,450,388,flower painting,,Ion Andreescu
Impressionism,9227.jpg,train_and_test,TRUE,Stone crusher,wikiart,47621,512,341,genre painting,,Georges Seurat
Romanticism,68085.jpg,test_only,FALSE,Wedding in Kiev Province,wikiart,83572,341,512,genre painting,,Mykola Pymonenko
Realism,18944.jpg,train_and_test,TRUE,Street Scene. Two Characters in the Back of a Car Service,wikiart,39455,512,341,caricature,,Honore Daumier
Realism,14060.jpg,train_and_test,TRUE,Study for the Parade,wikiart,35731,512,341,sketch and study,,Honore Daumier
Romanticism,35348.jpg,test_only,FALSE,Wedding in Kiev Province,wikiart,83572,341,512,genre painting,,Mykola Pymonenko
Realism,20283.jpg,train_and_test,TRUE,Two sketches for a dancer,wikiart,29032,512,341,sketch and study,,Honore Daumier
Realism,63715.jpg,train_and_test,TRUE,"Head of a Young Woman, Leaning Three-quarters Right",wikiart,29141,512,341,portrait,,Honore Daumier
Realism,43796.jpg,train_and_test,TRUE,Hercule forain,wikiart,29523,512,341,caricature,,Honore Daumier
Impressionism,102013.jpg,test_only,FALSE,Above us the great grave sky,wikiart,127806,580,301,landscape,1890,Arthur Streeton
Impressionism,15482.jpg,test_only,FALSE,"Low tide, Roundstone",wikiart,27939,468,373,landscape,,Tom Scott
Impressionism,84318.jpg,train_and_test,FALSE,The Sky and the Ocean,wikiart,112435,354,493,marina,1913,Emil Carlsen
Impressionism,61942.jpg,train_only,TRUE,Boats at shore,wikiart,130509,349,500,landscape,,Theophrastos Triantafyllidis
Realism,87521.jpg,train_and_test,TRUE,A waterfall in Thiers,wikiart,51743,500,349,landscape,c.1830,Theodore Rousseau
Impressionism,53142.jpg,train_and_test,FALSE,The Furrows,wikiart,76349,349,500,landscape,1873,Alfred Sisley
Romanticism,82159.jpg,train_and_test,FALSE,Spring Spreads One Green Lap of Flowers,wikiart,38837,500,349,genre painting,1910,John William Waterhouse
Impressionism,21521.jpg,train_and_test,TRUE,Montrouge rose in an English cup ,wikiart,30019,392,445,flower painting,1968,Yiannis Tsaroychis
Impressionism,97776.jpg,test_only,FALSE,Crown Princess Cecilie of Prussia,wikiart,46832,498,350,portrait,1906,Philip de Laszlo
Realism,38544.jpg,train_and_test,TRUE,Dacha Near Saint Petersburg,wikiart,129899,387,450,landscape,,David Burliuk
Realism,58950.jpg,train_and_test,TRUE,Still Life. Lilacs in a tub.,wikiart,46890,387,450,flower painting,1941,Pyotr Konchalovsky
Romanticism,14124.jpg,train_and_test,TRUE,The Lady of Shalott (Moxon Tennyson),wikiart,50776,451,386,literary painting,1857,Dante Gabriel Rossetti
Realism,14489.jpg,train_and_test,TRUE,Theobald Lacrosse,wikiart,31988,512,340,caricature,1849,Honore Daumier
Romanticism,19168.jpg,train_and_test,FALSE,"The bombardment of Sveaborg, in the Baltic, 9 August 1855",wikiart,146061,348,500,battle painting,1855,John Wilson Carmichael
Realism,25195.jpg,train_and_test,TRUE,Lilacs,wikiart,113747,348,500,flower painting,,Pyotr Konchalovsky
Romanticism,78254.jpg,train_and_test,TRUE,Travel by Stagecoach Near Trenton,wikiart,65997,348,500,genre painting,c.1812,Pavel Svinyin
Impressionism,98920.jpg,train_and_test,TRUE,Mother and Son,wikiart,35034,348,500,nude painting (nu),,Eliseu Visconti
Romanticism,91408.jpg,train_only,TRUE,Heloise and Abelard,wikiart,45452,348,500,literary painting,,Robert Bateman
Romanticism,57611.jpg,train_and_test,TRUE,Princess Pauline de Metternich,wikiart,112647,478,364,portrait,1860,Franz Xaver Winterhalter
Romanticism,29697.jpg,train_and_test,TRUE,Study of a Girl in Profile,wikiart,45131,459,379,sketch and study,1862,Franz Xaver Winterhalter
Romanticism,19319.jpg,train_only,TRUE,Ladies Taking a Walk,wikiart,166354,330,527,genre painting,,Osman Hamdi
Romanticism,3834.jpg,train_and_test,TRUE,Portrait of Ekaterina Semenova,wikiart,77428,483,360,portrait,1815,Orest Kiprensky
Romanticism,45516.jpg,train_and_test,TRUE,Pen and pencil drawing,wikiart,37628,357,487,sketch and study,,Thomas Cole
Romanticism,63336.jpg,train_and_test,TRUE,Portrait of Poet Mihály Vörösmarty,wikiart,56550,475,366,portrait,1836,Miklos Barabas
Romanticism,83158.jpg,train_and_test,TRUE,Portrait of Mrs. István Bittó,wikiart,83500,475,366,portrait,1874,Miklos Barabas
